age,workclass,educational_num,marital_status,capital_gain,capital_loss,num_visits_store_last_year,native_country,is_weekend,educational,buy_the_new_product
44,Private,13,Not-in-family,0,0,45,United-States,0,Bachelor,0
24,Private,9,Husband,0,0,60,United-States,0,HS-grad,0
34,Private,9,Husband,0,0,60,United-States,0,HS-grad,0
17,Private,7,Own-child,0,0,12,?,0,11th,0
61,Private,14,Husband,0,0,45,India,1,Masters,1
30,Local-gov,13,Own-child,0,0,40,United-States,0,Bachelor,0
45,Private,13,Not-in-family,0,0,40,United-States,0,Bachelor,0
22,Private,11,Own-child,0,0,40,United-States,0,Assoc-voc,0
49,Private,10,Husband,0,0,40,United-States,0,Some-college,0
39,Private,12,Unmarried,0,0,45,United-States,0,Assoc-admn,0
39,?,9,Husband,0,0,40,United-States,0,HS-grad,0
34,Private,10,Other-relative,0,0,40,United-States,0,Some-college,0
52,Local-gov,10,Husband,0,0,40,United-States,1,Some-college,1
24,Private,11,Not-in-family,0,0,40,United-States,0,Assoc-voc,0
38,Private,13,Husband,0,0,45,United-States,1,Bachelor,1
19,Private,7,Own-child,0,0,40,United-States,0,11th,0
24,Private,9,Not-in-family,0,0,30,United-States,0,HS-grad,0
25,Private,12,Own-child,0,0,43,United-States,0,Assoc-admn,0
71,Private,4,Not-in-family,0,0,10,United-States,0,7th - 8th,0
27,Private,9,Wife,0,0,40,United-States,0,HS-grad,0
28,Private,11,Not-in-family,0,0,40,United-States,0,Assoc-voc,0
54,Private,11,Husband,15024,0,38,Jamaica,1,Assoc-voc,1
18,Private,7,Own-child,0,0,10,United-States,0,11th,0
49,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
36,Private,9,Unmarried,0,0,25,United-States,0,HS-grad,0
57,Private,9,Unmarried,0,0,50,United-States,0,HS-grad,0
56,Federal-gov,14,Husband,0,0,40,Portugal,1,Masters,1
17,Private,6,Own-child,0,0,20,United-States,0, 10th,0
30,Private,9,Husband,0,0,50,United-States,0,HS-grad,0
41,Private,6,Own-child,0,0,40,United-States,0, 10th,0
26,Private,9,Own-child,0,0,40,United-States,0,HS-grad,0
61,Private,6,Husband,0,0,48,United-States,0, 10th,0
50,?,10,Unmarried,0,0,40,United-States,0,Some-college,0
24,Private,9,Not-in-family,0,0,45,United-States,0,HS-grad,0
44,Private,7,Not-in-family,0,0,40,United-States,0,11th,0
38,State-gov,14,Other-relative,0,0,40,United-States,0,Masters,0
61,?,4,Not-in-family,0,0,40,United-States,0,7th - 8th,0
25,Private,13,Own-child,0,0,50,United-States,0,Bachelor,0
34,Private,9,Husband,0,0,70,United-States,0,HS-grad,0
38,Private,10,Not-in-family,0,0,40,United-States,0,Some-college,0
42,Private,9,Husband,0,0,55,United-States,0,HS-grad,0
17,?,6,Own-child,0,0,20,United-States,0, 10th,0
48,Private,4,Husband,0,0,40,United-States,0,7th - 8th,0
38,Private,14,Husband,0,0,40,United-States,1,Masters,1
52,Private,9,Husband,0,0,50,United-States,1,HS-grad,1
55,State-gov,11,Unmarried,6849,0,40,United-States,0,Assoc-voc,0
41,Self-emp-not-inc,9,Other-relative,0,0,20,United-States,0,HS-grad,0
45,Private,3,Own-child,0,0,35,United-States,0,5th-6th,0
49,Private,4,Not-in-family,0,0,45,Laos,0,7th - 8th,0
19,Private,10,Not-in-family,0,0,20,United-States,0,Some-college,0
39,Private,13,Husband,0,0,45,United-States,0,Bachelor,0
43,Private,10,Not-in-family,2174,0,45,United-States,0,Some-college,0
42,Private,10,Husband,0,0,65,United-States,0,Some-college,0
17,Private,7,Own-child,0,0,12,United-States,0,11th,0
30,Private,12,Not-in-family,0,0,25,United-States,0,Assoc-admn,0
61,Local-gov,14,Not-in-family,0,0,70,United-States,0,Masters,0
48,Private,14,Husband,15024,0,40,United-States,1,Masters,1
60,?,9,Husband,0,0,40,United-States,0,HS-grad,0
57,Private,9,Husband,0,0,40,United-States,1,HS-grad,1
27,Private,3,Husband,0,0,45,Mexico,0,5th-6th,0
24,Private,9,Husband,0,0,48,United-States,0,HS-grad,0
41,Private,8,Not-in-family,0,0,84,United-States,1,12th,1
42,Private,9,Unmarried,0,0,40,United-States,0,HS-grad,0
34,Private,13,Own-child,0,0,15,United-States,0,Bachelor,0
22,?,5,Unmarried,0,0,36,United-States,0,9th,0
47,Private,9,Unmarried,0,0,43,United-States,0,HS-grad,0
50,Private,9,Not-in-family,0,1980,40,United-States,0,HS-grad,0
30,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
38,Private,13,Husband,0,0,45,United-States,0,Bachelor,0
31,Private,9,Husband,0,0,55,United-States,1,HS-grad,1
44,Private,10,Wife,0,0,45,United-States,0,Some-college,1
34,Private,10,Husband,0,1651,38,United-States,0,Some-college,0
52,Private,9,Not-in-family,14344,0,40,United-States,1,HS-grad,1
34,Private,9,Husband,0,0,50,United-States,0,HS-grad,0
31,Private,10,Husband,0,0,40,United-States,1,Some-college,0
68,Private,10,Not-in-family,0,0,20,United-States,0,Some-college,0
22,Private,9,Own-child,0,0,40,Mexico,0,HS-grad,0
42,Private,13,Not-in-family,0,0,35,United-States,0,Bachelor,0
37,Private,9,Husband,0,0,35,United-States,0,HS-grad,0
36,Self-emp-not-inc,9,Husband,0,0,35,United-States,1,HS-grad,0
38,Private,10,Unmarried,0,0,30,United-States,0,Some-college,0
72,Without-pay,9,Husband,0,0,55,United-States,1,HS-grad,0
40,Private,3,Husband,0,0,40,Mexico,0,5th-6th,0
19,Private,10,Own-child,0,0,30,United-States,0,Some-college,0
55,Private,11,Husband,0,0,50,Hungary,1,Assoc-voc,1
30,Private,12,Husband,0,0,40,United-States,0,Assoc-admn,0
52,Private,13,Unmarried,0,1092,40,United-States,0,Bachelor,0
29,Private,13,Husband,3103,0,45,United-States,1,Bachelor,1
41,Private,10,Husband,0,0,4,United-States,0,Some-college,0
29,Private,13,Not-in-family,0,0,45,United-States,0,Bachelor,0
24,Private,13,Not-in-family,0,0,20,United-States,0,Bachelor,0
46,Self-emp-not-inc,15,Husband,0,0,45,United-States,1,Prof-school,1
44,Private,9,Husband,0,0,60,United-States,1,HS-grad,1
17,Private,6,Own-child,0,0,15,United-States,0, 10th,0
35,Private,11,Unmarried,0,0,35,United-States,0,Assoc-voc,0
38,Private,9,Unmarried,0,0,40,United-States,0,HS-grad,0
36,Private,5,Own-child,0,0,40,United-States,0,9th,0
24,Private,7,Husband,0,0,60,United-States,0,11th,0
38,Self-emp-not-inc,13,Husband,0,0,99,United-States,0,Bachelor,0
19,Private,7,Not-in-family,0,0,40,Honduras,0,11th,0
30,Private,9,Husband,0,0,45,United-States,0,HS-grad,0
36,Local-gov,11,Husband,0,0,40,United-States,0,Assoc-voc,0
27,Private,10,Not-in-family,0,0,45,United-States,0,Some-college,0
27,Private,12,Husband,0,0,40,United-States,1,Assoc-admn,1
66,?,4,Husband,0,0,30,United-States,0,7th - 8th,0
65,Federal-gov,10,Husband,0,2174,40,United-States,1,Some-college,1
37,Private,14,Not-in-family,0,0,40,United-States,1,Masters,1
17,Private,7,Own-child,0,0,30,United-States,0,11th,0
19,?,10,Own-child,0,0,40,United-States,0,Some-college,0
57,Private,3,Husband,0,0,50,United-States,0,5th-6th,0
54,Self-emp-not-inc,14,Not-in-family,0,0,30,United-States,0,Masters,0
21,Private,10,Not-in-family,0,0,40,United-States,0,Some-college,0
43,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
50,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
38,Private,7,Husband,0,0,48,United-States,1,11th,1
31,Private,9,Husband,15024,0,40,United-States,1,HS-grad,1
41,Private,15,Unmarried,0,0,38,United-States,0,Prof-school,0
20,Private,10,Not-in-family,0,0,40,United-States,0,Some-college,0
28,Private,13,Other-relative,0,0,15,United-States,1,Bachelor,0
62,Private,5,Husband,0,0,35,United-States,0,9th,0
41,Private,8,Not-in-family,0,0,40,United-States,0,12th,0
37,Private,9,Husband,0,0,45,United-States,0,HS-grad,0
53,Self-emp-not-inc,10,Husband,0,0,30,United-States,0,Some-college,0
28,Private,13,Husband,0,0,50,United-States,0,Bachelor,1
23,Private,14,Not-in-family,0,0,30,United-States,0,Masters,0
46,Self-emp-not-inc,9,Husband,0,0,35,United-States,0,HS-grad,0
28,Private,9,Not-in-family,0,0,45,United-States,0,HS-grad,0
50,Private,6,Unmarried,0,0,40,United-States,0, 10th,0
19,Private,10,Not-in-family,0,0,45,Mexico,0,Some-college,0
84,Private,4,Husband,0,0,10,United-States,0,7th - 8th,0
48,Self-emp-not-inc,15,Husband,0,0,35,United-States,1,Prof-school,1
61,Self-emp-not-inc,9,Unmarried,0,0,20,United-States,0,HS-grad,0
44,Private,10,Not-in-family,0,0,42,United-States,0,Some-college,0
32,Private,9,Unmarried,0,0,60,South,0,HS-grad,0
25,Private,10,Own-child,0,0,35,United-States,0,Some-college,0
47,State-gov,10,Not-in-family,0,0,40,United-States,1,Some-college,0
19,Private,10,Own-child,0,0,15,United-States,0,Some-college,0
37,Private,10,Husband,0,0,17,United-States,0,Some-college,0
28,Private,9,Own-child,0,0,40,United-States,0,HS-grad,0
34,Private,12,Wife,0,0,40,United-States,1,Assoc-admn,1
32,Self-emp-not-inc,10,Not-in-family,0,0,35,United-States,0,Some-college,0
24,Private,10,Not-in-family,0,0,30,United-States,0,Some-college,0
22,?,10,Not-in-family,0,0,25,United-States,0,Some-college,0
30,Private,10,Husband,0,0,99,United-States,0,Some-college,0
56,Private,14,Husband,0,0,40,United-States,0,Masters,0
30,Private,13,Husband,0,0,40,United-States,1,Bachelor,1
28,Private,10,Own-child,0,0,26,United-States,0,Some-college,0
40,Private,10,Husband,0,1887,68,United-States,1,Some-college,1
28,Private,10,Not-in-family,0,0,45,United-States,0,Some-college,0
39,Private,8,Not-in-family,0,0,40,United-States,0,12th,0
33,Self-emp-not-inc,9,Husband,0,0,40,United-States,1,HS-grad,1
23,Private,10,Not-in-family,0,0,40,Dominican-Republic,0,Some-college,0
32,Private,10,Other-relative,0,0,55,Ecuador,0,Some-college,0
37,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
71,Private,3,Not-in-family,0,0,75,United-States,0,5th-6th,0
30,Private,10,Husband,0,0,40,United-States,1,Some-college,1
20,Private,10,Not-in-family,0,0,40,United-States,0,Some-college,0
53,Federal-gov,9,Husband,0,1740,50,United-States,0,HS-grad,0
42,Private,9,Unmarried,0,0,45,United-States,0,HS-grad,0
44,Private,13,Husband,0,1902,56,United-States,1,Bachelor,1
26,Private,14,Not-in-family,0,0,40,United-States,0,Masters,0
21,Private,10,Own-child,0,0,16,United-States,0,Some-college,0
37,Self-emp-not-inc,9,Unmarried,0,0,40,United-States,0,HS-grad,0
36,Local-gov,13,Unmarried,0,0,40,United-States,0,Bachelor,0
25,Private,9,Unmarried,0,0,40,United-States,0,HS-grad,0
54,Private,16,Husband,0,1977,43,United-States,1,Doctorate,1
38,Self-emp-inc,13,Husband,0,0,50,United-States,1,Bachelor,1
29,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
20,State-gov,10,Own-child,0,0,38,United-States,0,Some-college,0
32,Private,9,Other-relative,0,0,50,United-States,0,HS-grad,0
24,Private,12,Not-in-family,0,0,20,United-States,0,Assoc-admn,0
59,Federal-gov,9,Husband,0,0,40,United-States,1,HS-grad,1
56,Self-emp-not-inc,13,Husband,0,0,40,United-States,1,Bachelor,1
40,Self-emp-not-inc,9,Not-in-family,0,0,84,United-States,0,HS-grad,0
35,Private,13,Husband,0,0,40,United-States,1,Bachelor,1
38,Private,13,Wife,15024,0,40,United-States,1,Bachelor,1
24,Private,10,Own-child,0,0,20,United-States,0,Some-college,0
30,Private,10,Husband,0,1848,40,United-States,1,Some-college,1
61,?,9,Husband,0,0,40,United-States,0,HS-grad,0
36,Private,2,Not-in-family,0,0,40,Mexico,0,1st-4th,0
20,Local-gov,10,Own-child,0,0,20,United-States,0,Some-college,0
36,Private,9,Own-child,0,0,40,United-States,0,HS-grad,0
45,Federal-gov,13,Not-in-family,0,0,40,United-States,0,Bachelor,0
22,Private,13,Own-child,0,0,40,United-States,0,Bachelor,0
31,Private,9,Not-in-family,0,2001,40,United-States,0,HS-grad,0
34,Private,9,Own-child,0,0,40,United-States,0,HS-grad,0
24,Private,7,Unmarried,0,0,40,United-States,0,11th,0
42,?,5,Own-child,0,0,35,United-States,0,9th,0
23,Private,13,Not-in-family,0,0,25,United-States,0,Bachelor,0
46,Federal-gov,15,Unmarried,0,0,40,Germany,1,Prof-school,1
60,Private,15,Husband,0,0,70,Germany,1,Prof-school,1
40,Private,10,Unmarried,0,0,40,United-States,0,Some-college,0
55,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
47,Private,14,Not-in-family,27828,0,40,United-States,1,Masters,1
28,Private,9,Husband,0,0,43,United-States,0,HS-grad,0
55,Private,15,Husband,0,0,60,United-States,1,Prof-school,1
47,Private,14,Husband,0,0,40,United-States,1,Masters,1
54,Private,14,Husband,0,0,52,United-States,1,Masters,1
32,Private,7,Wife,0,0,60,United-States,0,11th,0
38,Private,12,Husband,0,0,40,United-States,1,Assoc-admn,1
61,Self-emp-not-inc,10,Not-in-family,0,0,40,United-States,0,Some-college,0
62,Self-emp-inc,14,Husband,0,0,40,South,0,Masters,0
29,Private,10,Husband,5013,0,40,United-States,0,Some-college,0
26,Private,9,Not-in-family,0,0,32,United-States,0,HS-grad,0
19,Private,10,Own-child,0,0,50,United-States,0,Some-college,0
40,Private,6,Husband,0,0,40,United-States,0, 10th,0
36,Private,9,Husband,7298,0,40,United-States,1,HS-grad,1
42,Private,9,Husband,2885,0,45,United-States,0,HS-grad,0
55,Private,14,Other-relative,0,0,40,Thailand,0,Masters,0
55,Private,9,Wife,2407,0,35,United-States,0,HS-grad,0
43,Self-emp-not-inc,13,Husband,0,0,40,United-States,1,Bachelor,1
39,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
38,Federal-gov,10,Husband,0,0,45,United-States,1,Some-college,1
28,Private,9,Unmarried,0,0,40,Mexico,0,HS-grad,0
36,Private,10,Unmarried,0,0,40,United-States,0,Some-college,0
49,Private,10,Husband,0,0,50,United-States,0,Some-college,0
41,Private,10,Own-child,0,0,40,United-States,0,Some-college,0
60,Private,4,Wife,0,0,40,United-States,0,7th - 8th,0
35,Private,13,Husband,0,0,70,United-States,0,Bachelor,0
36,State-gov,13,Unmarried,0,0,40,United-States,0,Bachelor,0
51,Private,9,Husband,0,0,40,United-States,1,HS-grad,1
23,Private,9,Not-in-family,0,0,40,Guatemala,0,HS-grad,0
51,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
17,Private,7,Own-child,1055,0,18,India,1,11th,0
33,Self-emp-not-inc,10,Husband,0,0,25,United-States,0,Some-college,0
50,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
38,Private,8,Husband,0,0,40,United-States,1,12th,1
18,Private,9,Own-child,0,0,35,United-States,0,HS-grad,0
26,Private,9,Own-child,0,0,40,United-States,0,HS-grad,0
21,Private,10,Own-child,0,0,47,United-States,0,Some-college,0
26,Private,9,Husband,0,0,52,United-States,0,HS-grad,0
30,Local-gov,9,Wife,0,0,40,United-States,1,HS-grad,1
39,?,10,Not-in-family,0,0,20,United-States,0,Some-college,0
33,Local-gov,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
42,State-gov,10,Unmarried,0,0,38,United-States,0,Some-college,0
28,Private,15,Not-in-family,0,0,50,United-States,1,Prof-school,0
20,Private,9,Own-child,0,0,35,United-States,0,HS-grad,0
66,Local-gov,13,Not-in-family,0,2206,25,United-States,0,Bachelor,0
31,Private,10,Husband,0,0,50,India,0,Some-college,0
36,Private,10,Unmarried,0,0,40,Canada,0,Some-college,0
39,Federal-gov,12,Not-in-family,0,0,40,United-States,1,Assoc-admn,1
52,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
61,Private,4,Husband,7688,0,40,Poland,1,7th - 8th,1
27,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
45,Private,9,Not-in-family,0,0,50,United-States,0,HS-grad,0
21,Private,5,Own-child,0,0,40,United-States,0,9th,0
25,Private,9,Own-child,0,0,40,United-States,0,HS-grad,0
24,Private,10,Own-child,0,0,25,United-States,1,Some-college,0
38,Private,12,Husband,0,0,55,Italy,0,Assoc-admn,0
51,?,10,Husband,0,0,24,United-States,0,Some-college,0
29,Private,13,Wife,0,1902,50,United-States,1,Bachelor,1
45,Private,9,Unmarried,0,0,38,United-States,0,HS-grad,0
59,Private,6,Husband,0,0,50,United-States,0, 10th,0
41,Private,9,Own-child,0,0,40,United-States,0,HS-grad,0
23,Private,13,Own-child,0,0,40,United-States,0,Bachelor,0
43,Private,10,Not-in-family,0,0,45,United-States,0,Some-college,0
17,Private,7,Own-child,0,0,20,United-States,0,11th,0
32,Private,13,Husband,15024,0,50,United-States,1,Bachelor,1
42,Private,11,Husband,0,0,40,United-States,1,Assoc-voc,0
68,Private,14,Husband,0,2392,40,United-States,1,Masters,1
55,Federal-gov,9,Husband,0,1887,40,United-States,1,HS-grad,1
43,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
61,Private,9,Husband,0,0,40,United-States,1,HS-grad,1
28,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
47,Private,9,Unmarried,0,0,60,United-States,0,HS-grad,0
21,Self-emp-not-inc,4,Not-in-family,0,0,40,United-States,0,7th - 8th,0
39,Private,10,Not-in-family,0,0,40,United-States,0,Some-college,0
39,Private,7,Not-in-family,0,1876,46,United-States,0,11th,0
34,Private,10,Husband,0,2179,40,United-States,0,Some-college,0
57,?,5,Not-in-family,0,0,40,United-States,0,9th,0
27,Private,13,Own-child,0,0,40,United-States,0,Bachelor,0
21,State-gov,10,Own-child,0,0,12,United-States,0,Some-college,0
25,Private,3,Not-in-family,0,0,40,Mexico,0,5th-6th,0
51,Self-emp-inc,10,Husband,0,0,50,United-States,1,Some-college,1
35,Private,13,Own-child,0,0,40,United-States,0,Bachelor,0
19,Private,10,Own-child,0,0,12,United-States,0,Some-college,0
27,Private,13,Husband,7298,0,55,United-States,1,Bachelor,1
34,Private,10,Other-relative,0,0,35,United-States,0,Some-college,0
33,?,9,Unmarried,0,0,32,United-States,0,HS-grad,0
36,Private,9,Unmarried,0,0,40,United-States,0,HS-grad,0
33,Self-emp-not-inc,13,Husband,0,0,35,United-States,0,Bachelor,0
60,Self-emp-not-inc,13,Husband,0,0,40,United-States,0,Bachelor,0
42,Private,10,Husband,15024,0,50,United-States,0,Some-college,1
47,Federal-gov,9,Wife,0,0,40,United-States,0,HS-grad,0
42,Private,9,Not-in-family,0,0,75,United-States,1,HS-grad,1
34,Private,10,Husband,0,0,65,United-States,1,Some-college,1
21,Private,9,Own-child,0,0,32,United-States,0,HS-grad,0
30,Private,14,Husband,0,0,15,United-States,1,Masters,1
53,Private,14,Wife,0,0,50,United-States,1,Masters,1
34,Private,9,Husband,0,0,40,Germany,0,HS-grad,0
37,Private,13,Husband,0,0,40,United-States,0,Bachelor,0
27,Private,9,Own-child,0,0,40,United-States,0,HS-grad,0
31,Private,13,Not-in-family,0,0,40,United-States,0,Bachelor,0
30,Private,10,Wife,0,0,40,United-States,0,Some-college,0
33,Private,9,Not-in-family,0,0,45,United-States,1,HS-grad,0
41,Local-gov,10,Husband,0,0,40,United-States,0,Some-college,0
23,State-gov,10,Husband,0,0,30,United-States,0,Some-college,0
65,Private,10,Wife,0,0,40,United-States,0,Some-college,0
30,Private,9,Unmarried,0,0,40,United-States,0,HS-grad,0
51,Private,11,Husband,4064,0,55,United-States,0,Assoc-voc,0
30,Local-gov,10,Own-child,0,0,40,United-States,0,Some-college,0
49,Private,14,Not-in-family,4787,0,45,United-States,1,Masters,1
37,Self-emp-not-inc,9,Husband,3137,0,30,United-States,0,HS-grad,0
42,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
62,Private,11,Wife,0,0,45,United-States,1,Assoc-voc,1
67,?,9,Not-in-family,1086,0,35,United-States,0,HS-grad,0
31,Private,10,Husband,5178,0,40,United-States,1,Some-college,1
50,Private,13,Husband,0,0,20,United-States,1,Bachelor,1
33,Private,13,Other-relative,0,0,40,India,0,Bachelor,0
27,Private,10,Other-relative,0,0,40,United-States,0,Some-college,0
31,Private,11,Husband,4386,0,40,Mexico,1,Assoc-voc,1
35,Private,10,Other-relative,0,0,40,United-States,0,Some-college,0
55,Private,10,Husband,0,0,6,United-States,1,Some-college,1
54,Self-emp-not-inc,13,Wife,0,1977,35,United-States,1,Bachelor,1
56,Private,13,Husband,0,0,48,United-States,1,Bachelor,1
21,Private,11,Not-in-family,0,0,40,United-States,0,Assoc-voc,0
66,Private,4,Not-in-family,0,0,20,Germany,0,7th - 8th,0
46,Private,9,Husband,0,0,50,United-States,1,HS-grad,0
23,Private,13,Not-in-family,0,0,38,United-States,0,Bachelor,0
43,Private,14,Not-in-family,0,0,45,United-States,0,Masters,0
40,Private,9,Husband,0,0,55,United-States,0,HS-grad,0
52,Private,3,Husband,0,0,40,Mexico,0,5th-6th,0
59,Local-gov,13,Husband,0,0,50,United-States,1,Bachelor,1
36,Local-gov,11,Own-child,0,0,40,United-States,0,Assoc-voc,0
33,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
20,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
21,Private,9,Not-in-family,0,0,35,United-States,0,HS-grad,0
59,?,6,Unmarried,0,0,40,United-States,0, 10th,0
42,Self-emp-not-inc,14,Husband,0,0,50,United-States,1,Masters,1
62,Private,9,Not-in-family,0,0,43,United-States,0,HS-grad,0
54,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
35,Private,4,Own-child,0,0,30,United-States,0,7th - 8th,0
36,Private,12,Not-in-family,0,0,40,United-States,0,Assoc-admn,0
21,Private,9,Other-relative,0,0,45,United-States,0,HS-grad,0
30,Private,9,Unmarried,0,0,14,United-States,0,HS-grad,0
46,Private,10,Husband,0,0,40,United-States,1,Some-college,1
32,Private,3,Wife,0,0,40,Laos,1,5th-6th,1
21,Private,10,Other-relative,0,0,64,United-States,0,Some-college,0
39,Private,9,Not-in-family,0,0,40,United-States,0,HS-grad,0
54,Private,9,Not-in-family,0,0,43,United-States,0,HS-grad,0
32,Private,10,Husband,3464,0,40,United-States,0,Some-college,0
23,Private,9,Own-child,0,0,40,United-States,0,HS-grad,0
42,Private,2,Husband,0,0,40,Italy,0,1st-4th,0
62,?,6,Not-in-family,0,0,30,United-States,0, 10th,0
28,Private,10,Not-in-family,0,0,35,United-States,0,Some-college,0
28,Private,9,Husband,0,0,40,United-States,0,HS-grad,0
35,Private,12,Husband,0,0,40,United-States,0,Assoc-admn,0
19,Private,10,Own-child,0,0,40,United-States,0,Some-college,0
27,Private,9,Not-in-family,0,0,35,United-States,0,HS-grad,0
54,Private,2,Husband,0,0,50,United-States,0,1st-4th,0
19,Private,9,Own-child,0,0,35,United-States,0,HS-grad,0
